用户名,评论时间,IP属地,评论分数,有用数量,短评内容
🔒NANIMONO🔒,2024-12-18 10:26:03,江西,3星,2,重回中土（×）外包盛宴（✓）。整体就是复刻双塔奇兵，毕竟原著就几页，起码比大力环好点。赫拉美丽的人设很加分，但赫拉还是属于硬抬上来的，无意义剧情杀过多只为突出煽情，伍尔夫完全改成了低配艾伦。更好玩的是片尾STAFF，SOLA和华纳靠砸钱堆外包解决了日本动画画大量骑马和动物戏的苦手，3000万成本转描和中割补间不要钱。反正角色只要动起来就行了，而动作戏要牺牲的可就多了，全是中近景小范围动作，场面调度不敢给给一卡大远景，人物情绪就按标准日式闷脸来。这种一股子秀作画的闷劲不由得想到《午睡公主》，确实是神山没错了。只能说华纳骗版权诈骗片看来确实不假，神山也如愿以偿做了一出洋快餐版怀石料理走向国际，只有一堆原画师还是国人原画默默无名，哎呀卧槽日本人美国人怎么这么坏.jpg
瑾羲Qing,2024-12-22 12:37:00,四川,4星,0,一段游吟诗人弹琴唱出来的洛汗往事的感觉，Eowyn的旁白很温柔也充满了力量。就无论过去多久了，再次看到埃多拉斯，听到属于洛汗的BGM响起来的时候，总会动容的。最后的结尾，除了是一些老朋友的彩蛋之外，还是那种把镜头拉远了，不再局限于一隅，拉回到中土世界里的那种感觉（花样年华结尾放国际实时的那种功效）。
余小岛,2025-01-02 10:43:49,北京,1星,0,完全没有拍出来的意义。旁白照搬、音乐照搬吗，就连关键地方的分镜也照搬，故事倒是原创了，关键是一点意思都没有。中土世界估计永远都无法跨越6部曲的巅峰了。
liuyu1122,2024-12-18 20:38:44,北京,2星,5,全是二次元脸也就算了，还特别无脑，强行蹭IP，坑啊坑
耶加雪菲,2024-12-15 22:11:57,天津,4星,1,激动人心！我看哭了都...
白乐寒,2024-12-14 19:09:40,浙江,未评分,3,神山导演兢兢业业打工，看得出预算紧张，但至少风景壮丽，男帅女美，公主更是帅得惊艳。可惜故事草率，反派更是滑稽得可怜
Mona Lishark,2024-12-15 16:50:42,北京,3星,1,主要是日漫审美和价值观，我一直没办法认可。
Cranberry,2024-12-20 21:46:47,山东,5星,1,超喜欢中土世界，之前还去参加指环王铁腚马拉松！
花絮袭人,2024-12-20 15:59:12,新加坡,3星,0,最大感受：20年过去魔戒从未被超越，这个更不用想。但做为虔诚的致敬之作也不是不可以，虽然是几乎把圣盔谷重拍了一次。制作团队里有Philippa，制片也挂了PJ的名。画风很难评，不知道是没钱还是故意做成没钱的样子，人物特别纸片人，就是，字面意思的像是纸片贴在照片上。这是一种风格吗？至于剧情，为啥Hera最后没有被传唱呢？不做国王我理解，没有被传唱是为什么呢？
hanavi,2024-12-15 10:28:01,美国,2星,4,如果有权有钱谁不想把自己写的三流同人搬上大屏幕，找自己喜欢的导演，配上原作的音乐，放点原作人物彩蛋，然而角色都是工具人，主要作用不是讲个能感动观众的故事，而是放送个人性癖
Q影誌,2025-02-05 05:10:53,德国,1星,0,什么烂剧本，不要再薅《指环王》羊毛了！
ripley,2024-12-30 17:01:28,日本,未评分,0,违和感…
落木Lin,2025-01-28 13:24:47,福建,1星,0,硬蹭《指环王》IP，硬扩前传剧本，硬塞边缘角色，硬凑两个小时。强扭的瓜不甜，硬凑的电影不好看。这种放一百年前都嫌过时的复仇故事要是没披一层《指环王》的皮估计无人愿看，就算套了这壳国内票房也只有可怜的一百万。剧情像烂心的苹果，外打蜡掩腐烂，内长虫食方知。人物都扁平如A4纸：反派伍尔夫似狠似疯，最终发现原来是个纯小人；洛汗国王仿佛盛气凌人的野兽，全无帝王之气；盾女和侠气公主的设计也很生硬，似在强沾女性主义的边。苹果虽然烂心，但至少外肉还能吃点，这部连外皮打的蜡都是很次的一等。日漫人像加上中土景绘也是硬凑，格格不入，经费不足导致帧率略低人物卡顿，篇幅较大的战争场面拍得平淡如水，可能就人物画得还算精细。不知道拍这么一部电影出来的目的是什么，让《指环王》粉丝失望，让路人避雷，很尴尬的。
瑞波恩,2024-12-25 17:19:23,北京,4星,1,难评，平庸之作，我没想到对于《指环王》如此经典的IP也会有观感撕裂的一天，主创完全忽视了受众对于该经典系列的特殊期待，全片几乎没有巫师精灵矮人或者怪兽（正反派全人类），也没有雄浑孤绝的史诗篇章，只是把原著中最不起眼的家族复仇（男女之爱）搬上银幕，主打一个男女权力对抗，难免让人审美疲劳，不得不说这一次，无论是神山健治抑或彼得大帝都失手了（遗憾），但细想想，其实动画未必是《指环王》宇宙的最佳表达途径呢，要说最大收获，或许就是知道了对付腹黑暴虐丑比渣男决不能手下留情，以及《双塔奇谋》中“圣盔谷”的来历吧！
大纠结师,2025-01-02 23:53:27,福建,2星,0,5.0看了个寂寞。补一句，偏粉丝向，不认真看根本跟不上
1号游客,2025-01-08 14:41:51,广东,1星,0,好低龄的动画，感觉是来抹黑电影版的，情节逻辑都很低智，女主角光环无敌必杀，配角都是脸谱化。最糟糕的居然是画面，城墙马槽都画逼真，人物造型却简单漫画式。大概是给初中生看的
無我夢中,2024-12-23 12:27:15,美国,3星,1,The moment i met you i knew you would be my doom. //一位勇敢、博爱、智慧的公主，宁愿做死神新娘（美极了！）也要坚守到底，与敌人博死一战。片中的父权角色虽然强大、自负，但也没得男性沙文主义的病，而是很珍爱自己的女儿。我真感谢制片方没有把这片做成觉醒主义的垃圾。整体叙事非常old school，人物正邪分明，故事一眼望穿没有惊奇，然而结合指环王标配的宏大的音乐和氛围渲染，仍旧震撼。最想吐槽的就是这个不搭的画风：背景过于精致真实，而2D的动态部分像是回到90年代，复古并不是问题，而是这两者结合起来相当怪异，那种错位感被大荧幕直怼让我眼睛好不舒服。剧透⚠️特别是helm在雪中去世那个俯瞰镜头，我差点笑了，因为一瞬间他看着是Q版的纸片！🤷🏻‍♀️
小烨,2024-12-19 13:46:22,北京,未评分,1,女主穿着婚纱上战场，让我想起杨千嬅的歌《咬唇》，“自古大将咬着唇完成战事，热恋大概也是类似这回事……咬着唇边，穿起婚纱上路，余生请你指教”。婚姻确实是一场没有硝烟的战事，这部电影里不愿结婚的女主，却愿意穿起婚纱拿起剑去作战，可见婚姻有可能比战场可怕多了，婚纱不是嫁衣而是战袍，这何尝不是一种现实隐喻。
一只特特呦,2024-12-14 23:56:02,北京,4星,4,片尾字幕里动画部分有很多中国、日本团队参与。承袭指环王的中土世界观，小说中没有几页的故事扩展出的剧场版，主角赫拉居然原创角色。2D动画制作，可以看出导演的分镜头调度能力非常强，配乐里交响乐的占比不是很高，奈何原作三部曲的史诗感太强了，动画还是难以表现。故事比较套路，与同期的《角斗士2》都是多年后续作。失败的政治联姻，复仇，最后也是一场西方价值观下的荣誉之战，追求一种合理性的荣耀。女主在最后的场景有种塞尔达的既视感。除了Mappa居然还有Studio4℃参与我哭死，最后白袍的出场算是彩蛋吧。
zzfznp,2024-12-18 10:53:52,福建,4星,0,赫拉赞爆了，剧情智商在线。
HarperDie,2024-12-20 14:31:56,北京,1星,2,烂俗老套的故事，一旦失去真人宏大叙事的支撑，便显得异常无聊。
晓晓一,2024-12-15 16:51:04,江苏,3星,3,一些剧情破绽让冲突双方都显得不太聪明，牺牲都很无谓，但还是挺喜欢女主的，就是正直勇敢阅读量的化身，三位女性拥抱也是唯一泪目的场景。
