用户名,评论时间,IP属地,评论分数,有用数量,短评内容
Lecleg,2025-01-26 17:57:06,广西,1星,2,投机分子与欧洲右翼一拍即合，炮制出这部名左实右的年度最大粪作。墨西哥是腐败的温床、罪恶的符号，简单粗暴拿来就用，丝毫不顾及真实性和在地性；跨性别成为空洞的议题，也是求而不得的赎罪券，但对于跨性别者的生存处境和困难0人在意，直到完全淹没于犯罪片的类型之中；歌舞段落突兀而嘈杂，完全为喊口号而服务，不仅是对女性和少数群体生存困难的美化，也是一种毫无意义的宣泄，本质上依旧是老白男固步自封、自我意淫包装出的“进步”产物。这部电影能从年初到年末一路横扫，恰恰是全球向右转的绝佳体现——《里根传》那样的电影当然不会重登舞台，但《艾米莉亚·佩雷斯》这样充满算计的作品，却能收获一波又一波的赞誉。
朝阳区妻夫木聪,2024-12-18 15:12:07,北京,3星,2,观感无异于看了一篇故事会，把最奇情、最抓马、最具话题性、最“正确”的议题杂糅在一起，弄出来这么一个有点夹生的片子。从文本本身来看多义性是足够的，但都太浅了。也不太理解为什么硬要拍成歌舞片，歌也不是很好听，舞蹈编排也缺乏观赏性，只能暂且看作是欧迪亚的一次探索吧。另外戛纳这个影后颁的也是发大水，硬要发的话给卡拉一个人就够了，还四人雨露均沾，真以为自己是阿莫多瓦在拍《回归》呢？何况这演得也没有《某种物质》好啊，总不能演员自己亲身经历加持就要鼓励吧？
超人叔叔,2024-11-18 19:56:19,浙江,3星,0,歌词还是会玩的 另类的金盆洗手洗心革面
亿万露电,2024-11-14 22:46:42,四川,5星,2,从曼塔尼斯变为艾米莉亚，是从强奸、暴烈、杀戮、绑架的男人转变成为爱的、义人的、宽恕的女人，成为女人的艾米莉亚寻找那些被强奸、绑架、肢解、杀戮的受害者的身体，男性的消失/缺失却使担惊受怕的女人、曾经是男人的女人摆脱了身体的性的束缚而实现了爱的结合，唯有男的、性的空位才使艾米莉亚、丽塔、杰西、埃皮法尼亚超脱寻找到真正的身体、灵魂、精神、爱与自由。创作者的天才和热忱并没有局限在这些女性主义上，还在“想到你阴道就饥渴”、“爸爸的味道像太阳下的鹅卵石”这种质朴、纯粹、天才的台词/歌词，还在特意请真正的变性演员来扮演主角，还在这竟然还是一部在预告片里完全看不出来的精彩歌舞片，最后，只能让人感慨，天才与那些只会抒发“女人的责任就是结婚生孩子吗”的平庸之人及其受众的差别真乃云泥。
孔府小鱼,2024-12-23 17:27:15,河北,3星,0,开始佐伊solo的部分感觉还可以，但后面的剧情走势感觉就是纯疯。
Meng,2024-05-20 06:38:59,法国,1星,6,即使忽略政治剥削，仍然乏善可陈
白圣杰,2024-11-20 20:01:32,广东,5星,1,老墨匪帮的女人梦，猎奇性拉高，酷儿亦凡人。
RioLiv,2024-11-13 20:16:28,河北,5星,3,欧迪亚的永恒主题：放下暴力，继续前行，重塑自我，他在Emilia Perez里用盛大华丽时尚的方式让这个主题变得更加直接和真诚，女演员们非常伟大。音乐多加一星，因为每次在节奏开始任性地走向混乱的时候，一首那么好听的歌唱一下，就让人全忘了刚才难以忽视的缺点，这也是欧迪亚把握节奏的智慧吧。
一桶猫,2025-01-25 04:05:38,美国,1星,3,难看至极 奥斯卡提名的水平竟然要到这种程度了
F,2025-01-22 09:23:15,爱尔兰,5星,3,希望它能拿奥斯卡啊！让我第一次爱上音乐剧，同为非常戏剧狗血的电影，这部比阿诺拉强不止10086倍，so rich in Mexican culture. 最后一首大合唱太好听了！
Joaquín C.,2024-11-23 21:55:31,北京,1星,1,Qué pendejada que valió verga😅😅😅😅😅😅
假迷影真胖叔,2024-12-01 18:21:46,北京,4星,0,3.5。1.表现性别议题的歌舞片，并未有真触及性别本身，而且对性转心理的探索也极其有限，更像是导演蹭热度的投机之作，如果没有性转这一强设定，故事是否一定不能成立？2.也完全不能理解戛纳电影节四黄蛋的给法，表演本身未必是一个整体。3.视听也完全不加分。
bloom,2024-11-25 05:18:43,葡萄牙,4星,0,浓艳又柔情的女人肖像，极尽精彩。圣徒脱出毒贩的肉身，改变社会就改变灵魂。十七岁的回忆很感人，但是不是戛然而止了一点……？相比于阿莫多瓦的部分，还更喜欢歌舞，将既有的印象、视野、人物、模版“变性”。
不理不理右卫门,2024-05-25 09:03:00,法国,4星,3,今年主竞赛最爱。
黄黑角质酸,2024-12-22 01:58:36,湖南,1星,2,买的brat大碟结果打开里面装的是回家的诱惑dvd
宇智耀耕,2025-01-26 19:47:58,北京,1星,1,个人心中历届奥斯卡最差入围作品，DEI时期下的垃圾，不入流业余的屎尿屁。Zoe Saldana拿金球最佳女配绝对也是DEI给的金钟罩铁布衫。
欧依熙,2024-11-13 21:15:44,山西,3星,0,好狗血啊，看到后面满脑子papi酱“哎呀妈呀杀错了，虐不虐，虐死了！”
阿来,2024-09-27 05:57:40,法国,2星,5,歌舞给3星。剧情给—1星。男导演意淫中的女性生活与女性情感。转换性别后，黑帮大佬变圣母？剧情好像在逗我，看到这里直接走人。他犯下的罪孽一笔勾销是吗？他作为男人想要家庭有家庭，想要权利有权利，想要金钱有金钱。得到一切，又毁灭无数人的一切后，他说他想变成女性？但她又反悔想要继续和孩子们一起生活？请问妈妈是什么？是道具吗？家用电器吗？过时了可以直接替换一台是吗？对母职的侮辱。
モノノ怪,2024-12-21 19:45:43,上海,1星,2,音乐写的一般，唱的也一般，最好听的是小朋友睡前那首曲子。男性时候是唯我是从大毒枭，女性时候是帮助弱小豪杰，最后因爱情而死。论故事的戏剧性并没有什么新意，只不过换了性别就加了层保奥滤镜，真是电影的悲剧！在听片尾曲，想起开头定调的曲子，后面完全抛弃了女性对抗不公的叙事，以暴力制暴，甚至是女性迫害女性，太差劲了……
德小科,2024-11-28 00:14:27,北京,2星,4,30至42分钟短短12分钟之内至少出现了四次fade transition，足见这个处处奇情、充满着神展开的故事只能靠种种生硬的断裂来推动。疏于歌舞片视听调度的欧迪亚把歌舞段落也当成了这种断裂的一部分，他对类型的理解还停留在浅薄的“歌以咏志”阶段。直到最后影片彻底沦为《回家的诱惑》，双重身分的爱人、复仇的前任，真相大白后玉石俱焚。如此抓马的情节令最后的圣母颂显得十分吊诡，那些本值得分析的性别与身份话语被纷乱的情债遮蔽，究竟人们在纪念Emilia什么？怕是连欧迪亚自己也不太清楚吧。
盲忙,2024-12-14 09:25:21,山西,3星,0,“男人是一切问题的根源”，把那个切了就变得人美心善了。好粗暴的意识形态和解决方案哦。
娉克,2024-05-19 19:43:00,法国,2星,6,好单纯的难看，元素乱炖也可以如此平庸，也属于另一种厉害；完全纸面上的二元，酷儿ness几近缺席，还是太不懂我们的心
Marutvat,2025-01-20 16:33:33,澳大利亚,1星,0,一坨屎
北回归线,2024-10-20 04:13:36,美国,2星,2,一言不合就唱起歌，影片因此带着一种让人严肃不起来的懈怠和幽默感，其中关注的变性和人口失踪议题也令人感到扁平化。音乐和歌词承担了交代角色内心独白的作用，什么话都摆在台面上说，倒也是一种独特的“反思维”的趣味。群舞作为弱势群体发声的媒介，看似义愤填膺，但亦压缩了具体展开或讨论对话的空间。这虽然是一部典型的被自己的形式束缚了手脚的作品，但某种程度上也正因它的直白简单而可爱，就像Jessi那句露骨的台词一样，有时候把话明明白白地说出来，反倒是我们希望在很多电影里看到的。 - Walter Reade Theater (10/14/2024)
Dr.Ray,2024-11-20 10:02:21,北京,2星,1,整体上比较失望。看简介觉得超有想法，可以做得很商业很有趣，但成片来讲非常聚焦在性别转换和身份认同上，会觉得太浪费这个故事了。另外就是歌舞的部分，能看出主创是真的想做，以至于很多台词都被做成了类似宣叙调/Rap的表现方式，奈何真的非常难听又与情节割裂严重，其实毫无歌舞的必要。
小A,2024-12-03 23:00:11,泰国,3星,1,技术不错，但是转场生硬，戏跟戏不连着，“我出身贫寒但一朝靠上霸道总裁万贯进账还和老板成姐妹最后天祝我继承大位名利双收”，剧本层面没有可取之处，基础不牢地动山摇，歌也很难听。按他原计划排成歌剧音乐剧，用舞台的间离感消弭一点松散凌乱的不适感，可能效果还好点。
VicWallflower,2024-10-05 04:03:28,加拿大,3星,1,"#TIFF2024#兜兜转转几大洲，都是为了最后的big showdown,可是因为误会和阴差阳错发展的故事经不起推敲。完全可以看出本片的野心，从ensemble cast的选择上就明白导演不同方面都想抓的用意，作为歌舞片本片的歌曲制作却只是及格线上下，更不要说大部分演员的歌舞表现连及格也够不上。Jacques Audiard用西方的文化滤镜和好莱坞星光来酷儿化一个墨西哥犯罪""史诗""，却并没有在启用跨性别演员之外对于社群生命体验有进一步挖掘，不过本片直面广义女性身份下所面临的困境和暴力，从中建立的transcendental sisterhood也许是其得到戛纳集体演技奖的原因。平心而论只有Zoe Saldana表现可圈可点，留下来讲述传奇的人总带着复杂。"
理易封,2024-11-13 21:53:44,辽宁,2星,1,很煎熬的观影体验，表演奖值得商榷，故事也很细碎，只有几个片段精彩，赛琳娜在卧室那段，儿子说爸爸味道那段，还有变性人提到儿子就会变回男性这点也挺有趣
